_id,baujahr,baujahrZusatz,bezirk,denkmalnummer,feedsEntityId,feedsFlatstoreEntryId,kurzbezeichnung,lat,lon,nummer,ort,plz,strasse,timestamp,unterSchutz,untergruppe1,untergruppe2
,1904,ab,8,4531,1187,4418,"Fabrik + Wasserturm",0.0,0.0,13-69,Kalk,51103,"Kalker Hauptstrasse",1432648743,23.03.1983,,0
,19,,6,4536,1187,4422,Wohnhaus,0.0,0.0,2,Worringen,50769,"Auf der Burg ",1432648743,24.03.1988,,0
,19,,9,4537,1187,4423,Wohnhaus,0.0,0.0,785,Dellbrück,51069,"Bergisch Gladbacher Strasse",1432648743,24.03.1988,,0
,1913,,2,4547,1187,4432,Wohnhaus,0.0,0.0,186,Marienburg,50968,"Oberländer Ufer ",1432648743,05.04.1988,,0
,1928,um,3,4551,1187,4436,Wohnhaus,0.0,0.0,3,Sülz,50935,"Am Krieler Dom",1432648743,13.04.1988,,0
,1928,um,3,4553,1187,4437,Wohnhaus,0.0,0.0,17,Sülz,50935,"Am Krieler Dom ",1432648743,13.04.1988,,0
,1928,um,3,4554,1187,4438,Wohnhaus,0.0,0.0,4,Sülz,50935,"Am Krieler Dom ",1432648743,13.04.1988,,0
,1905,um,1,4560,1187,4444,Wohnhaus,0.0,0.0,42,Neustadt-Nord,50670,"Krefelder Wall",1432648743,13.04.1988,,0
,1928,um,3,4566,1187,4450,Wohnhaus,0.0,0.0,22,Sülz,50935,"Am Krieler Dom ",1432648743,14.04.1988,,0
,1883,,1,4572,1187,4456,"Wohn- u. Geschäftshaus",0.0,0.0,17,Neustadt-Nord,50672,"Hildeboldplatz ",1432648743,14.04.1988,,0
,1895,,1,4575,1187,4459,Postamt,0.0,0.0,5,Neustadt-Nord,50670,"Gladbacher Wall ",1432648743,15.04.1988,,0
,1905,,9,4579,1187,4463,"Wohn- u. Geschäftshaus",0.0,0.0,205,Dellbrück,51069,"Dellbrücker Hauptstrasse",1432648743,20.04.1988,,0
,1905,,9,4583,1187,4467,Wohnhaus,0.0,0.0,1135,Dellbrück,51069,"Bergisch Gladbacher Strasse",1432648743,10.05.1988,,0
,1904,,1,4584,1187,4468,Wohnhaus,0.0,0.0,2,Neustadt-Süd,50677,"Bonner Wall ",1432648743,10.05.1988,,0
,18,,1,4593,1187,4477,"Wohn- u. Geschäftshaus",0.0,0.0,14,Altstadt-Nord,50667,"Unter Käster ",1432648743,10.05.1988,,0
,18,,8,4594,1187,4478,"Hofanlage Frohnhof",0.0,0.0,"3, 5, 7 // 1",Merheim,51109,"Broichstrasse / ehem. Von-Eltz-Platz",1432648743,10.05.1988,,0
,1691,datiert,1,4599,1187,4483,"Wohn- u. Geschäftshaus",0.0,0.0,14,Altstadt-Nord,50667,"Am Hof ",1432648743,18.05.1988,,0
,1928,um,3,4600,1187,4484,Wohnhaus,0.0,0.0,9,Sülz,50935,"Am Krieler Dom ",1432648743,18.05.1988,,0
,1928,um,3,4601,1187,4485,Wohnhaus,0.0,0.0,6,Sülz,50935,"Am Krieler Dom ",1432648743,18.05.1988,,0
,1928,,3,4617,1187,4501,Wohnhaus,0.0,0.0,21,Sülz,50935,"Am Krieler Dom ",1432648744,24.05.1988,,0
,1905,,9,4620,1187,4504,"Wohn- u. Geschäftshaus",0.0,0.0,133,Dellbrück,51069,"Dellbrücker Hauptstrasse",1432648744,24.05.1988,,0
,1937,,1,4625,1187,4509,Wohnhaus,0.0,0.0,"2-4 // 96",Neustadt-Nord,50672,"Kaiser-Wilhelm-Ring / Hohenzollernring",1432648744,25.05.1988,,0
,1590,urspr.dat.,1,4630,1187,4513,Wohnhaus,0.0,0.0,37-39,Altstadt-Süd,50676,"Großer Griechenmarkt ",1432648744,31.05.1988,,0
,1883,,1,4632,1187,4515,Wohnhaus,0.0,0.0,15,Neustadt-Nord,50672,"Hildeboldplatz ",1432648744,03.06.1988,,0
,1774,inschr.dat.,3,4635,1187,4518,"Hofanlage Kirchenhof",0.0,0.0,"48 //  39",Müngersdorf,50933,"Wendelinstrasse / Alter Militärring ",1432648744,08.06.1988,,0
,19,,8,4636,1187,4519,Wohnhaus,0.0,0.0,12,Brück,51109,"Am Klausenberg ",1432648744,10.06.1988,,0
,1928,um,3,4655,1187,4536,Wohnhaus,0.0,0.0,12,Sülz,50935,"Am Krieler Dom",1432648744,27.06.1988,,0
,1914,um,3,4680,1187,4560,Wohnhaus,0.0,0.0,42,Braunsfeld,50931,Paulistrasse,1432648744,11.07.1988,,0
,1901,,9,4682,1187,4562,Wohnhaus,0.0,0.0,187,Dellbrück,51069,"Dellbrücker Hauptstrasse",1432648744,13.07.1988,,0
,1954,ab,1,4693,1187,4572,Bankhaus,0.0,0.0,"3 a - 3 b // 6",Altstadt-Nord,50667,"Enggasse/ (Unter Sachsenhausen)",1432648744,15.09.1988,,0
,1830,,3,4694,1187,4573,"Preußischer Meilenstein",0.0,0.0,o.Nr.,Junkersdorf,50858,"B 264 / Dürener Strasse",1432648744,16.09.1988,,0
,18,,1,4695,1187,4574,"Bildnische mit Kreuzigungsgruppe",0.0,0.0,"2 //  11",Altstadt-Süd,50678,"Ulrichgasse / Ecke Kartäuserwall",1432648744,16.09.1988,,0
,1929,,3,4700,1187,4579,Wohnhaus,0.0,0.0,35,Sülz,50935,"Am Krieler Dom ",1432648744,12.10.1988,,0
,1858,,1,4705,1187,4584,"Wohn- u. Geschäftshaus",0.0,0.0,"57 jetzt 57-59",Altstadt-Nord,50670,Friesenstrasse,1432648744,14.10.1988,,0
,1890,um,1,4708,1187,4587,"Wohn- u. Geschäftshaus",0.0,0.0,"59 jetzt 57-59",Altstadt-Nord,50670,Friesenstrasse,1432648744,14.10.1988,,0
,1870,um,1,4714,1187,4593,"Wohn- u. Geschäftshaus",0.0,0.0,"2 jetzt 57-59",Altstadt-Nord,50672,"Römergasse / jetzt Friesenstrasse",1432648744,14.10.1988,,0
,1922,,2,4719,1187,4598,Halbvilla,0.0,0.0,1,Marienburg,50968,"Unter den Ulmen",1432648744,27.10.1988,,0
,1951,,1,4726,1187,4605,"Wohn- u. Geschäftshaus",0.0,0.0,"2-4  //  2",Altstadt-Süd,50667,"Hahnenstrasse / Apostelnkloster",1432648744,02.11.1988,,0
,18,,6,4727,1187,4606,Lindenhof,0.0,0.0,151,Merkenich,50769,"Kasselberger Weg ",1432648744,02.11.1988,,0
,1879,,7,4754,1187,4633,"Wohnhaus (Backsteinhaus)",0.0,0.0,48,Poll,51105,"Poller Hauptstrasse",1432648744,02.12.1988,,0
,1903,,1,4757,1187,4636,Wohnhaus,0.0,0.0,"21 u. 23",Neustadt-Nord,50670,Ewaldistrasse,1432648744,09.12.1988,,0
,1911,um,1,4766,1187,4645,Wohnhaus,0.0,0.0,42,Neustadt-Nord,50668,"Neusser Wall ",1432648744,09.12.1988,,0
,1820,um,9,4788,1187,4666,Wohnhaus,0.0,0.0,23,Dünnwald,51069,"Am Kunstfeld",1432648744,12.01.1989,,0
,1900,um,9,4803,1187,4681,Wohnhaus,0.0,0.0,153,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648744,16.01.1989,,0
,1766,,2,4804,1187,4682,Friedrichshof,0.0,0.0,o.Nr.,Rondorf,50997,"Am Kirchberg ",1432648744,16.01.1989,,0
,1905,,2,4805,1187,4683,Wohnhaus,0.0,0.0,4,Marienburg,50968,"An der Alteburger Mühle ",1432648744,16.01.1989,,0
,1880,um,9,4859,1187,4736,Wohnhaus,0.0,0.0,31,Stammheim,51061,"Stammheimer Hauptstrasse",1432648744,03.03.1989,,0
,18,,3,4864,1187,4741,"Hofanlage Stüttgenhof",0.0,0.0,o.Nr.,Junkersdorf,50858,"Stüttgenweg ",1432648744,03.03.1989,,0
,1899,,4,4866,1187,4743,"Wohn- u. Geschäftshaus",0.0,0.0,1,Neuehrenfeld,50858,Landmannstrasse,1432648744,03.03.1989,,0
,1870,um,1,4875,1187,4751,"Wohn- u. Geschäftshaus",0.0,0.0,39,Altstadt-Nord,50668,"Im Klapperhof ",1432648744,06.03.1989,,0
,1834,,6,4877,1187,4753,"Wohnhaus (ehem. Schule)",0.0,0.0,8,Esch-Auweiler,50765,"Am Kirchberg ",1432648744,13.03.1989,,0
,1880,um,1,4887,1187,4763,Wohnhaus,0.0,0.0,28,Altstadt-Nord,50678,"Im Ferkulum",1432648744,13.03.1989,,0
,1936,,1,4889,1187,4765,"Wohn-, Büro- u. Geschäftshaus",0.0,0.0,"1 a  //  111",Altstadt-Nord,50667,"Neumarkt  / Schildergasse",1432648744,13.03.1989,,0
,1890,um,9,4916,1187,4789,"Wohn- u. Geschäftshaus",0.0,0.0,132,Mülheim,51063,"Mülheimer Freiheit ",1432648744,14.04.1989,,0
,1820,um,9,4925,1187,4797,Wohnhaus,0.0,0.0,25,Dünnwald,51069,"Am Kunstfeld",1432648744,14.04.1989,,0
,1785,um,7,4931,1187,4803,Wohnhaus,0.0,0.0,33-41,Zündorf,51143,"Gütergasse ",1432648744,20.04.1989,,0
,1881,um,1,4939,1187,4811,"Wohn- u. Geschäftshaus",0.0,0.0,"1, 1 a",Altstadt-Nord,50668,Gereonswall,1432648744,21.04.1989,,0
,1905,um,2,4950,1187,4822,Villa,0.0,0.0,25,Marienburg,50968,Eugen-Lange-Strasse,1432648744,09.05.1989,,0
,1921,,2,4952,1187,4824,Villa,0.0,0.0,14,Marienburg,50968,Eugen-Lange-Strasse,1432648744,09.05.1989,,0
,1880,um,9,4961,1187,4833,"Wohn- u. Geschäftshaus",0.0,0.0,146,Dellbrück,51069,"Dellbrücker Hauptstrasse",1432648744,12.05.1989,,0
,1913,,1,4964,1187,4836,"Geschäftshaus (nur Fassaden)",0.0,0.0,"2 // 27-53 // o.Nr.",Altstadt-Nord,50667,"Gürzenichstrasse / Hohe Strasse / An St. Agata",1432648744,12.05.1989,,0
,1957,,1,4968,1187,4840,Schule,0.0,0.0,"10 // o.Nr.",Altstadt-Nord,50672,"Alte Wallgasse 10 /Albertusstrasse",1432648744,19.05.1989,,0
,1955,,1,4969,1187,4841,"Museum für angewandte Kunst WRM",0.0,0.0,7,Altstadt-Nord,50667,"An der Rechtsschule ",1432648744,19.05.1989,,0
,1955,um,1,4970,1187,4842,Institutsgebäude,0.0,0.0,13-15,Altstadt-Nord,50672,"Apostelnkloster ",1432648744,19.05.1989,,0
,1956,,1,4971,1187,4843,Schule,0.0,0.0,17,Neustadt-Nord,50677,"Bernhard-Letterhaus-Strasse",1432648744,19.05.1989,,0
,1953,,1,4974,1187,4846,"Museum (Verwaltungsgebäude)",0.0,0.0,"17-19 // 29",Altstadt-Süd,50676,"Cäcilienkloster / Cäcilienstrasse",1432648744,19.05.1989,,0
,1953,,1,4976,1187,4848,Taubenbrunnen,0.0,0.0,"(vor Nr. 3)",Altstadt-Nord,50667,Domkloster,1432648744,19.05.1989,,0
,1956,,1,4981,1187,4853,Gürzenich,0.0,0.0,76,Altstadt-Süd,50676,"Großer Griechenmarkt ",1432648744,19.05.1989,,0
,1952,,1,4999,1187,4871,"Gürzenich Erweiterungsbauten + St. Alban",0.0,0.0,"29-31  //  2-4",Altstadt-Nord,50676,"Martinstrasse / Quatermarkt",1432648744,19.05.1989,,0
,1949,,1,5007,1187,4879,Schule,0.0,0.0,"1-3  //  30",Altstadt-Süd,50678,"Ulrichgasse / Karthäuserwall",1432648744,19.05.1989,,0
,1955,,1,5008,1187,4880,"Büro- u. Geschäftshaus",0.0,0.0,"19  //  2",Altstadt-Nord,50667,"Unter Fettenhennen / Burgmauer",1432648744,19.05.1989,,0
,1958,um,3,5017,1187,4889,Schule,0.0,0.0,14,Widdersdorf,50859,"Im Kamp ",1432648744,19.05.1980,,0
,1951,,9,5040,1187,4909,Schule,0.0,0.0,3,Höhenhaus,51061,"Am Rosenmaar ",1432648744,19.05.1989,,0
,1955,,9,5047,1187,4916,Schule,0.0,0.0,99,Mülheim,51063,"Mülheimer Freiheit ",1432648744,19.05.1989,,0
,1957,um,9,5048,1187,4917,"Hafenbrücke (sog. Katzenkopfbrücke)",0.0,0.0,o.Nr.,Mülheim,51063,"Mülheimer Hafen ",1432648744,19.05.1989,,0
,1958,,9,5049,1187,4918,Schule,0.0,0.0,5-7,Flittard,51061,Peter-Gries-Strasse,1432648744,19.05.1989,,0
,1955,um,9,5050,1187,4919,"Altenheim (Schloßpark)",0.0,0.0,o.Nr.,Mülheim,51061,"Stammheimer Hauptstrasse",1432648744,19.05.1989,,0
,1880,um,1,5058,1187,4927,Wohnhaus,0.0,0.0,12,Altstadt-Nord,50668,"Im Stavenhof ",1432648744,30.05.1989,,0
,1929,,3,5076,1187,4945,Wohnhaus,0.0,0.0,31-33,Sülz,50935,"Am Krieler Dom ",1432648744,21.06.1989,,0
,1820,um,9,5078,1187,4947,Wohnhaus,0.0,0.0,19,Dünnwald,51069,"Am Kunstfeld",1432648744,23.06.1989,,0
,1890,um,1,5085,1187,4954,"Wohn- u. Geschäftshaus",0.0,0.0,"38 / 42",Altstadt-Nord,50672,"Friesenwall ",1432648744,23.06.1989,,0
,1857,,9,5090,1187,4959,"Wohn- u. Geschäftshaus",0.0,0.0,38,Dellbrück,51069,"Dellbrücker Hauptstrasse",1432648744,23.06.1989,,0
,19,,2,5122,1187,4987,Wohnhaus,0.0,0.0,16,Immendorf,50997,"Immendorfer Hauptstrasse",1432648744,04.07.1989,,0
,1909,,9,5131,1187,4996,"Wohn- u. Geschäftshaus",0.0,0.0,432,Holweide,51067,"Bergisch Gladbacher Strasse",1432648744,14.07.1989,,0
,1929,,3,5135,1187,5000,Wohnhaus,0.0,0.0,7,Sülz,50935,"Am Krieler Dom ",1432648744,17.07.1989,,0
,1929,,3,5136,1187,5001,Wohnhaus,0.0,0.0,25,Sülz,50935,"Am Krieler Dom ",1432648744,17.07.1989,,0
,1929,,3,5137,1187,5002,Wohnhaus,0.0,0.0,27,Sülz,50935,"Am Krieler Dom ",1432648744,17.07.1989,,0
,1929,,3,5138,1187,5003,Wohnhaus,0.0,0.0,29,Sülz,50935,"Am Krieler Dom ",1432648744,17.07.1989,,0
,1929,,3,5139,1187,5004,Wohnhaus,0.0,0.0,14,Sülz,50935,"Am Krieler Dom ",1432648744,17.07.1989,,0
,1929,,3,5140,1187,5005,Wohnhaus,0.0,0.0,24,Sülz,50935,"Am Krieler Dom ",1432648744,17.07.1989,,0
,1929,,3,5141,1187,5006,Wohnhaus,0.0,0.0,36,Sülz,50935,"Am Krieler Dom ",1432648744,17.07.1989,,0
,1937,,1,5143,1187,5008,"Wohn- u. Geschäftshaus",0.0,0.0,"9-11  //  8",Altstadt-Nord,50667,"Buttermarkt / Auf dem Rothenberg ",1432648744,24.07.1989,,0
,1890,um,1,5166,1187,5030,Wohnhaus,0.0,0.0,1,Altstadt-Nord,50668,"Im Stavenhof ",1432648744,10.08.1989,,0
,1820,um,9,5186,1187,5050,Geschäftshaus,0.0,0.0,41,Dünnwald,51069,"Am Kunstfeld",1432648744,10.08.1989,,0
,1820,um,9,5187,1187,5051,Wohnhaus,0.0,0.0,"43 a-b",Dünnwald,51069,"Am Kunstfeld",1432648744,10.08.1989,,0
,1820,um,9,5188,1187,5052,Wohnhaus,0.0,0.0,47,Dünnwald,51069,"Am Kunstfeld",1432648744,10.08.1989,,0
,1890,um,1,5197,1187,5061,Wohnhaus,0.0,0.0,21,Altstadt-Nord,50668,"Im Stavenhof ",1432648744,17.08.1989,,0
,1867,,1,5208,1187,5072,Petrus-Brunnen,0.0,0.0,o.Nr.,Altstadt-Nord,50667,"Am Domhof",1432648744,31.08.1989,,0
,1745,,1,5209,1187,5073,"Pfarrhaus, Torgitter",0.0,0.0,12,Altstadt-Süd,50676,"An Lyskirchen ",1432648744,31.08.1989,,0
,1900,um,9,5210,1187,5074,"Wohn- u. Geschäftshaus",0.0,0.0,115,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648744,21.08.1989,,0
,1951,,1,5216,1187,5079,"Geschäftshaus (Hotel)",0.0,0.0,"10-12  //  2a-6",Altstadt-Nord,50668,"Ursulaplatz / Am Salzmagazin",1432648744,31.08.1989,,0
,1870,um,1,5221,1187,5084,Wohnhaus,0.0,0.0,13,Altstadt-Nord,50668,"Im Glockenring",1432648744,31.08.1989,,0
,1910,,1,5225,1187,5088,Wohnhaus,0.0,0.0,54,Neustadt-Nord,50670,"Krefelder Wall",1432648744,31.08.1989,,0
,18,,6,5247,1187,5110,Kleingehöft,0.0,0.0,24,Worringen,50769,"Breiter Wall ",1432648744,11.09.1989,,0
,1880,um,1,5257,1187,5120,Wohnhaus,0.0,0.0,48,Altstadt-Süd,50678,"Im Ferkulum ",1432648744,19.09.1989,,0
,1920,um,5,5258,1187,5121,Wohnhaus,0.0,0.0,3,Nippes,50733,"Kaiserswerther Strasse",1432648744,19.09.1989,,0
,1905,um,8,5261,1187,5124,Wohnhaus,0.0,0.0,59,Kalk,51069,Thumbstrasse,1432648744,19.09.1989,,0
,1889,,1,5273,1187,5136,"Wohn- u. Geschäftshaus",0.0,0.0,11,Neustadt-Nord,50937,"Neusser Strasse",1432648744,22.09.1989,,0
,1903,um,2,5290,1187,5153,"Wohn- u. Geschäftshaus",0.0,0.0,133,Sürth,50999,"Sürther Hauptstrasse",1432648746,10.10.1989,,0
,1905,um,1,5293,1187,5156,"Wohn- u. Geschäftshaus",0.0,0.0,139,Altstadt-Süd,50676,Thieboldgasse,1432648746,17.10.1989,,0
,1902,,9,5317,1187,5180,"Wohn- u. Geschäftshaus",0.0,0.0,176,Buchheim,51063,"Bergisch Gladbacher Strasse",1432648746,31.10.1989,,0
,1900,um,7,5319,1187,5182,"Wohn- u. Geschäftshaus",0.0,0.0,37,Poll,51105,"Poller Hauptstrasse",1432648746,31.10.1989,,0
,18,,8,5320,1187,5183,Wohnhaus,0.0,0.0,14,Rath-Heumar,51107,"Rather Schulstrasse",1432648746,31.10.1989,,0
,19,,7,5339,1187,5197,Wohnhaus,0.0,0.0,45,Poll,51105,"Poller Hauptstrasse",1432648746,02.11.1989,,0
,19,,7,5340,1187,5198,Wohnhaus,0.0,0.0,51,Poll,51105,"Poller Hauptstrasse",1432648746,02.11.1989,,0
,1912,um,2,5342,1187,5200,Wohnhaus,0.0,0.0,22,Sürth,50999,"Ober Buschweg",1432648746,02.11.1989,,0
,1890,um,1,5364,1187,5222,Wohnhaus,0.0,0.0,26,Altstadt-Nord,50668,"Weidengase ",1432648746,16.11.1989,,0
,1956,,6,5382,1187,5240,KD-Wegekreuz,0.0,0.0,o.Nr.,Roggendorf-Thenh.,50769,"Bruchstrasse / Ecke Mörterweg",1432648746,23.11.1989,,0
,1895,,1,5383,1187,5241,"Wohn- u. Geschäftshaus",0.0,0.0,"1  //  2 a",Altstadt-Nord,50668,"Weidengasse / (Eintrachtstrasse)",1432648746,27.11.1989,,0
,1820,um,9,5385,1187,5243,Wohnhaus,0.0,0.0,31-37,Dünnwald,51069,"Am Kunstfeld",1432648746,27.11.1989,,0
,1890,um,1,5400,1187,5258,"Wohn- u. Geschäftshaus",0.0,0.0,13,Neustadt-Nord,50678,"Lübecker Strasse",1432648746,08.12.1989,,0
,1895,um,1,5401,1187,5259,"Wohn- u. Geschäftshaus",0.0,0.0,9,Neustadt-Nord,50678,"Lübecker Strasse",1432648746,08.12.1989,,0
,18,,6,5406,1187,5264,"Hofanlage Tönneshof",0.0,0.0,96,Merkenich,50769,"Merkenicher Hauptstrasse",1432648746,13.12.1989,,0
,1890,,6,5411,1187,5269,Wohnhaus,0.0,0.0,128,Merkenich,50769,"Merkenicher Hauptstrasse",1432648746,13.12.1989,,0
,1925,um,5,5422,1187,5280,Kiosk,0.0,0.0,o.Nr.,Mauenheim,50739,"Friedrich-Karl-Strasse / Ecke Neusser Strasse",1432648746,22.12.1989,,0
,1905,,9,5435,1187,5293,"Wohn- u. Geschäftshaus",0.0,0.0,101,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648746,03.01.1990,,0
,1811,,6,5438,1187,5296,"Hofanlage Ivenshof",0.0,0.0,94,Merkenich,50769,"Merkenicher Hauptstrasse",1432648746,03.01.1990,,0
,1902,,2,5439,1187,5297,Wohnhaus,0.0,0.0,212,Sürth,50999,"Sürther Hauptstrasse",1432648746,03.01.1990,,0
,1927,,1,5440,1187,5298,"Verwaltungsgebäude (ehem. Köln-Bonner-Eisenbahn)",0.0,0.0,12-14,Altstadt-Süd,50676,"Am Weidenbach ",1432648746,03.01.1990,,0
,1663,,9,5448,1187,5306,"ehem. Wasserburg ""Haus Herl""",0.0,0.0,2,Buchheim,51067,"Buchheimer Ring ",1432648746,09.01.1990,,0
,1890,um,1,5459,1187,5317,Wohnhaus,0.0,0.0,7,Neustadt-Süd,50677,"An der Pauluskirche",1432648746,23.01.1990,,0
,19,"1. Hälfte",2,5481,1187,5339,Hofanlage,0.0,0.0,30,Sürth,50999,"Sürther Hauptstrasse",1432648746,29.01.1990,,0
,1905,um,1,5493,1187,5351,Wohnhaus,0.0,0.0,3,Neustadt-Süd,50678,Veledastrasse,1432648746,31.01.1990,,0
,1800,um,7,5500,1187,5358,Wohnhaus,0.0,0.0,47,Poll,51105,"Poller Hauptstrasse",1432648746,16.02.1990,,0
,1956,,1,5509,1187,5367,Geschäftshaus,0.0,0.0,"1  //  1",Altstadt-Süd,50667,"Hahnenstrasse / Im Laach ",1432648746,21.02.1990,,0
,18,,6,5510,1187,5368,Hofanlage,0.0,0.0,153,Merkenich,50769,"Kasselberger Weg ",1432648746,21.02.1990,,0
,1899,,2,5519,1187,5377,Wohnhaus,0.0,0.0,132,Marienburg,50968,"Unter den Ulmen",1432648746,12.03.1990,,0
,1953,,9,5526,1187,5384,"TD, nordwestlicher Faulturm, am Klärwerk",0.0,0.0,o.Nr.,Stammheim,51061,"Stammheimer Deichweg ",1432648746,12.03.1990,,0
,1989,,7,5529,1187,5387,Wohnhaus,0.0,0.0,61-65,Poll,51105,"Poller Hauptstrasse",1432648746,12.03.1990,,0
,19,,7,5547,1187,5405,Wohnhaus,0.0,0.0,53,Poll,51105,"Poller Hauptstrasse",1432648746,27.03.1990,,0
,1900,um,9,5549,1187,5407,Wohnhaus,0.0,0.0,139,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648746,17.04.1990,,0
,1800,um,2,5552,1187,5410,"ehem. Hofanlage",0.0,0.0,29,Godorf,50997,"Godorfer Hauptstrasse",1432648746,17.04.1990,,0
,1905,um,9,5588,1187,5446,Wohnhaus,0.0,0.0,78,Buchheim,51065,"Alte Wipperfürther Strasse",1432648746,29.05.1990,,0
,1900,um,3,5594,1187,5452,Halbvilla,0.0,0.0,63,Lindenthal,50937,"Weyertal ",1432648746,01.06.1990,,0
,1850,um,6,5617,1187,5475,"Wegekapelle mit anschl. Spritzenhaus",0.0,0.0,o.Nr.,Esch-Auweiler,50765,"Pohlhofstrasse  / Ecke Doktorshof",1432648746,03.07.1990,,0
,1886,,9,5635,1187,5493,"Tabakladen u. Treppenhaus",0.0,0.0,135,Mülheim,51063,"Mülheimer Freiheit ",1432648746,16.07.1990,,0
,1820,um,9,5642,1187,5500,Wohnhaus,0.0,0.0,29,Dünnwald,51069,"Am Kunstfeld",1432648746,06.08.1990,,0
,1820,um,9,5643,1187,5501,Wohnhaus,0.0,0.0,39,Dünnwald,51069,"Am Kunstfeld",1432648746,06.08.1990,,0
,1820,um,9,5644,1187,5502,Wohnhaus,0.0,0.0,51,Dünnwald,51069,"Am Kunstfeld",1432648746,06.08.1990,,0
,19,,7,5677,1187,5535,Wohnhaus,0.0,0.0,43,Poll,51105,"Poller Hauptstrasse",1432648746,18.09.1990,,0
,1906,,9,5684,1187,5542,"Wohn- u. Geschäftshaus",0.0,0.0,106,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648746,18.09.1990,,0
,1752,,9,5694,1187,5552,"Pfarrhaus / Wohnhaus",0.0,0.0,31,Mülheim,51063,"Mülheimer Freiheit ",1432648746,18.09.1990,,0
,1755,,9,5695,1187,5553,Wohnhaus,0.0,0.0,33,Mülheim,51063,"Mülheimer Freiheit ",1432648746,18.09.1990,,0
,0,,0,0,1187,5555,,0.0,0.0,,,0,,1432648746,,,0
,1900,um,4,5715,1187,5573,Wohnhaus,0.0,0.0,20,Ehrenfeld,50825,Christian-Schult-Strasse,1432648746,01.10.1990,,0
,1890,um,2,5743,1187,5601,Wohnhaus,0.0,0.0,277-283,Bayenthal,50968,"Alteburger Strasse",1432648746,09.10.1990,,0
,1958,,2,5746,1187,5604,Wohnhaus,0.0,0.0,45,Marienburg,50968,"Am Südpark",1432648746,16.10.1990,,0
,1898,um,1,5756,1187,5614,"Wohn- u. Geschäftshaus",0.0,0.0,5,Neustadt-Nord,50674,"Brabanter Strasse",1432648746,16.10.1990,,0
,1905,um,9,5766,1187,5623,"Wohn- u. Geschäftshaus",0.0,0.0,107,Mülheim,51067,"Bergisch Gladbacher Strasse",1432648746,30.10.1990,,0
,1898,,9,5778,1187,5635,"Wohn- u. Geschäftshaus",0.0,0.0,455,Holweide,51067,"Bergisch Gladbacher Strasse",1432648746,16.11.1990,,0
,1925,um,8,5779,1187,5636,Wohnhaus,0.0,0.0,78,Brück,51109,"Am Klausenberg ",1432648746,16.01.1990,,0
,1910,,1,5784,1187,5641,"Hotel Excelsior",0.0,0.0,"1-5 // 10-12",Altstadt-Nord,50667,"Trankgasse / Marzellenstrasse",1432648746,16.11.1990,,0
,1773,,9,5799,1187,5655,Wohnhaus,0.0,0.0,1,Mülheim,51063,"Mülheimer Ufer",1432648746,03.12.1990,,0
,1910,um,1,5802,1187,5658,"Wohn- u. Geschäftshaus",0.0,0.0,"2 a",Altstadt-Süd,50676,"Hohe Pforte",1432648746,04.12.1990,,0
,1880,um,1,5803,1187,5659,"Wohn- u. Geschäftshaus",0.0,0.0,"19 // 34",Altstadt-Nord,50667,"Tunisstrasse / Komödienstrasse",1432648746,04.12.1990,,0
,1850,um,4,5814,1187,5670,Wohnhaus,0.0,0.0,4,Bocklemünd,50823,Schaffrathsgasse,1432648746,04.12.1990,,0
,1899,,9,5826,1187,5682,"Wohn- u. Geschäftshaus",0.0,0.0,437,Holweide,51067,"Bergisch Gladbacher Strasse",1432648746,06.12.1990,,0
,1956,,1,5828,1187,5684,"Geschäftshaus (Fassade mit Konstruktion)",0.0,0.0,"2-22  //  27-59",Altstadt-Süd,50667,"Cäcilienstrasse / Hohe Strasse",1432648746,06.12.1990,,0
,1860,um,9,5836,1187,5692,"Wohn- u. Geschäftshaus",0.0,0.0,457,Holweide,51067,"Bergisch Gladbacher Strasse",1432648746,18.12.1990,,0
,1774,,6,5845,1187,5701,Donatuskapelle,0.0,0.0,"(ggü Nr. 29)",Pesch,50767,"Escher Strasse",1432648746,18.12.1990,,0
,1909,,2,5859,1187,5715,Wohnhaus,0.0,0.0,208,Marienburg,50968,"Oberländer Ufer ",1432648746,04.01.1991,,0
,1910,um,1,5866,1187,5722,Wohnhaus,0.0,0.0,o.Nr.,Neustadt-Süd,50678,"Am Bayenturm/ Agrippinaufer",1432648746,04.01.1991,,0
,1958,,1,5880,1187,5736,"Wohn- u. Bürogebäude",0.0,0.0,33,Altstadt-Süd,50676,"Am Trutzenberg ",1432648746,24.01.1991,,0
,1701,,1,5881,1187,5737,"Wohn- u. Geschäftshaus",0.0,0.0,12,Altstadt-Nord,50667,"Unter Käster ",1432648746,24.01.1991,,0
,1900,um,9,5884,1187,5740,Wohnhaus,0.0,0.0,8,Flittard,51061,"Flittarder Hauptstrasse",1432648746,24.01.1991,,0
,1956,,1,5889,1187,5745,"Wohn- u. Geschäftshaus",0.0,0.0,"97  //  60",Altstadt-Nord,50667,"Komödienstrasse / Burgmauer",1432648746,24.01.1991,,0
